num_topics_Total,alpha,beta,topicoAct,words
15,"[0.13488157 1.9971689  0.1629423  0.0982305  0.09588449 0.05127757
 1.2319335  0.17682962 0.03933429 0.09078502 0.40379044 0.13078305
 0.2303315  0.07048344 0.02645112]",[0.16162615 0.08560897 0.06657986 ... 0.05389696 0.0538907  0.05389156],3,"(3, '0.123*""player"" + 0.101*""multiplay"" + 0.095*""onlin"" + 0.073*""psp"" + 0.059*""campaign"" + 0.056*""singl"" + 0.053*""mode"" + 0.038*""team"" + 0.031*""map"" + 0.028*""shooter""')"
15,"[0.13488157 1.9971689  0.1629423  0.0982305  0.09588449 0.05127757
 1.2319335  0.17682962 0.03933429 0.09078502 0.40379044 0.13078305
 0.2303315  0.07048344 0.02645112]",[0.16162615 0.08560897 0.06657986 ... 0.05389696 0.0538907  0.05389156],4,"(4, '0.051*""ratchet"" + 0.051*""clank"" + 0.031*""weapon"" + 0.031*""platform"" + 0.029*""seri"" + 0.020*""collect"" + 0.017*""planet"" + 0.015*""gen"" + 0.014*""c"" + 0.013*""new""')"
15,"[0.13488157 1.9971689  0.1629423  0.0982305  0.09588449 0.05127757
 1.2319335  0.17682962 0.03933429 0.09078502 0.40379044 0.13078305
 0.2303315  0.07048344 0.02645112]",[0.16162615 0.08560897 0.06657986 ... 0.05389696 0.0538907  0.05389156],5,"(5, '0.207*""god"" + 0.202*""war"" + 0.077*""krato"" + 0.056*""gow"" + 0.020*""olympus"" + 0.020*""ii"" + 0.016*""greek"" + 0.016*""puzzl"" + 0.015*""combo"" + 0.014*""seri""')"
15,"[0.13488157 1.9971689  0.1629423  0.0982305  0.09588449 0.05127757
 1.2319335  0.17682962 0.03933429 0.09078502 0.40379044 0.13078305
 0.2303315  0.07048344 0.02645112]",[0.16162615 0.08560897 0.06657986 ... 0.05389696 0.0538907  0.05389156],6,"(6, '0.060*""play"" + 0.039*""great"" + 0.036*""fun"" + 0.027*""graphic"" + 0.025*""one"" + 0.021*""like"" + 0.020*""best"" + 0.020*""good"" + 0.020*""love"" + 0.018*""stori""')"
15,"[0.13488157 1.9971689  0.1629423  0.0982305  0.09588449 0.05127757
 1.2319335  0.17682962 0.03933429 0.09078502 0.40379044 0.13078305
 0.2303315  0.07048344 0.02645112]",[0.16162615 0.08560897 0.06657986 ... 0.05389696 0.0538907  0.05389156],7,"(7, '0.026*""enemi"" + 0.014*""weapon"" + 0.014*""one"" + 0.013*""also"" + 0.012*""get"" + 0.011*""use"" + 0.010*""attack"" + 0.009*""level"" + 0.009*""fight"" + 0.007*""find""')"
15,"[0.13488157 1.9971689  0.1629423  0.0982305  0.09588449 0.05127757
 1.2319335  0.17682962 0.03933429 0.09078502 0.40379044 0.13078305
 0.2303315  0.07048344 0.02645112]",[0.16162615 0.08560897 0.06657986 ... 0.05389696 0.0538907  0.05389156],8,"(8, '0.205*""infam"" + 0.195*""power"" + 0.053*""cole"" + 0.045*""evil"" + 0.041*""side"" + 0.038*""punch"" + 0.033*""sucker"" + 0.020*""second"" + 0.019*""open"" + 0.015*""charger""')"
15,"[0.13488157 1.9971689  0.1629423  0.0982305  0.09588449 0.05127757
 1.2319335  0.17682962 0.03933429 0.09078502 0.40379044 0.13078305
 0.2303315  0.07048344 0.02645112]",[0.16162615 0.08560897 0.06657986 ... 0.05389696 0.0538907  0.05389156],9,"(9, '0.041*""peopl"" + 0.036*""get"" + 0.027*""kill"" + 0.027*""kid"" + 0.017*""guy"" + 0.016*""quot"" + 0.014*""violenc"" + 0.012*""want"" + 0.012*""go"" + 0.012*""know""')"
15,"[0.13488157 1.9971689  0.1629423  0.0982305  0.09588449 0.05127757
 1.2319335  0.17682962 0.03933429 0.09078502 0.40379044 0.13078305
 0.2303315  0.07048344 0.02645112]",[0.16162615 0.08560897 0.06657986 ... 0.05389696 0.0538907  0.05389156],10,"(10, '0.023*""charact"" + 0.021*""stori"" + 0.007*""make"" + 0.006*""end"" + 0.006*""well"" + 0.006*""experi"" + 0.006*""heavi"" + 0.006*""rain"" + 0.006*""like"" + 0.005*""time""')"
15,"[0.13488157 1.9971689  0.1629423  0.0982305  0.09588449 0.05127757
 1.2319335  0.17682962 0.03933429 0.09078502 0.40379044 0.13078305
 0.2303315  0.07048344 0.02645112]",[0.16162615 0.08560897 0.06657986 ... 0.05389696 0.0538907  0.05389156],11,"(11, '0.048*""level"" + 0.023*""creat"" + 0.018*""hd"" + 0.016*""new"" + 0.015*""player"" + 0.013*""item"" + 0.013*""golf"" + 0.013*""mode"" + 0.012*""shot"" + 0.011*""user""')"
15,"[0.13488157 1.9971689  0.1629423  0.0982305  0.09588449 0.05127757
 1.2319335  0.17682962 0.03933429 0.09078502 0.40379044 0.13078305
 0.2303315  0.07048344 0.02645112]",[0.16162615 0.08560897 0.06657986 ... 0.05389696 0.0538907  0.05389156],12,"(12, '0.019*""mission"" + 0.012*""time"" + 0.011*""take"" + 0.009*""feel"" + 0.008*""shoot"" + 0.007*""complet"" + 0.007*""get"" + 0.006*""around"" + 0.006*""gun"" + 0.006*""way""')"
15,"[0.13488157 1.9971689  0.1629423  0.0982305  0.09588449 0.05127757
 1.2319335  0.17682962 0.03933429 0.09078502 0.40379044 0.13078305
 0.2303315  0.07048344 0.02645112]",[0.16162615 0.08560897 0.06657986 ... 0.05389696 0.0538907  0.05389156],13,"(13, '0.075*""jak"" + 0.074*""citi"" + 0.046*""mission"" + 0.038*""daxter"" + 0.022*""gta"" + 0.018*""grand"" + 0.015*""neon"" + 0.015*""creed"" + 0.015*""theft"" + 0.015*""auto""')"
15,"[0.13488157 1.9971689  0.1629423  0.0982305  0.09588449 0.05127757
 1.2319335  0.17682962 0.03933429 0.09078502 0.40379044 0.13078305
 0.2303315  0.07048344 0.02645112]",[0.16162615 0.08560897 0.06657986 ... 0.05389696 0.0538907  0.05389156],14,"(14, '0.170*""black"" + 0.136*""metal"" + 0.096*""twist"" + 0.024*""un"" + 0.021*""vehicl"" + 0.014*""sweet"" + 0.013*""definet"" + 0.012*""tm"" + 0.011*""grim"" + 0.010*""debri""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],0,"(0, '0.076*""car"" + 0.066*""race"" + 0.030*""track"" + 0.025*""drive"" + 0.015*""gran"" + 0.015*""turismo"" + 0.014*""song"" + 0.012*""mode"" + 0.010*""gt"" + 0.009*""vehicl""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],1,"(1, '0.037*""control"" + 0.020*""use"" + 0.016*""ps3"" + 0.011*""feel"" + 0.010*""consol"" + 0.010*""system"" + 0.008*""look"" + 0.008*""new"" + 0.007*""work"" + 0.007*""soni""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],2,"(2, '0.024*""stori"" + 0.023*""power"" + 0.015*""charact"" + 0.015*""voic"" + 0.013*""act"" + 0.012*""well"" + 0.011*""gameplay"" + 0.010*""music"" + 0.010*""puzzl"" + 0.010*""sound""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],3,"(3, '0.112*""player"" + 0.111*""onlin"" + 0.075*""multiplay"" + 0.055*""psp"" + 0.049*""mode"" + 0.048*""singl"" + 0.044*""campaign"" + 0.038*""download"" + 0.025*""team"" + 0.021*""level""')"
20,"[0.12150349 1.0295742  0.20202874 0.1405669  0.12691624 0.04692359
 0.05697844 0.10572356 0.05546718 0.07369079 0.35073936 0.08175117
 0.2035954  0.08175649 0.0311412  0.38218662 0.03616972 2.748745
 0.03969989 0.05872997]",[0.087202   0.05750593 0.04518791 ... 0.04282787 0.04282784 0.04282787],4,"(4, '0.043*""level"" + 0.028*""world"" + 0.027*""platform"" + 0.024*""collect"" + 0.020*""creat"" + 0.018*""planet"" + 0.015*""mario"" + 0.014*""creativ"" + 0.011*""insomniac"" + 0.010*""tool""')"
