num_topics_Total,alpha,beta,topicoAct,words 
50,"[1.1089746  0.2157442  0.96812713 1.0091336  0.77049917 0.34837148
 0.3882152  0.49036378 2.9787257  0.28835768 0.4387302  0.34052587
 0.27203715 0.31456318 0.29927367 2.9758546  0.3812297  0.4116748
 0.21317177 0.29244393 0.24993174 2.1427827  0.842368   0.478527
 0.4584002  0.6289967  0.22037204 0.3777183  0.27834645 0.55263484
 0.43998206 0.2809825  1.5398746  0.33107233 0.5331958  0.47380146
 0.5749313  0.21237227 3.5723734  0.44987255 0.20597729 0.2689639
 0.4541534  0.42478594 0.6909375  0.50988543 0.59774345 0.24641378
 0.89942    0.25603452]",[0.01986354 0.01875659 0.0191308  ... 0.01836996 0.01836996 0.01836996],37,"(37, '0.103*""alreadi"" + 0.088*""secur"" + 0.086*""effici"" + 0.081*""document"" + 0.066*""offic"" + 0.060*""simpli"" + 0.058*""statement"" + 0.051*""disc"" + 0.047*""anyway"" + 0.045*""cannot""')"
50,"[1.1089746  0.2157442  0.96812713 1.0091336  0.77049917 0.34837148
 0.3882152  0.49036378 2.9787257  0.28835768 0.4387302  0.34052587
 0.27203715 0.31456318 0.29927367 2.9758546  0.3812297  0.4116748
 0.21317177 0.29244393 0.24993174 2.1427827  0.842368   0.478527
 0.4584002  0.6289967  0.22037204 0.3777183  0.27834645 0.55263484
 0.43998206 0.2809825  1.5398746  0.33107233 0.5331958  0.47380146
 0.5749313  0.21237227 3.5723734  0.44987255 0.20597729 0.2689639
 0.4541534  0.42478594 0.6909375  0.50988543 0.59774345 0.24641378
 0.89942    0.25603452]",[0.01986354 0.01875659 0.0191308  ... 0.01836996 0.01836996 0.01836996],38,"(38, '0.417*""use"" + 0.195*""easi"" + 0.094*""softwar"" + 0.081*""program"" + 0.067*""alway"" + 0.064*""need"" + 0.021*""find"" + 0.019*""sinc"" + 0.013*""follow"" + 0.012*""understand""')"
50,"[1.1089746  0.2157442  0.96812713 1.0091336  0.77049917 0.34837148
 0.3882152  0.49036378 2.9787257  0.28835768 0.4387302  0.34052587
 0.27203715 0.31456318 0.29927367 2.9758546  0.3812297  0.4116748
 0.21317177 0.29244393 0.24993174 2.1427827  0.842368   0.478527
 0.4584002  0.6289967  0.22037204 0.3777183  0.27834645 0.55263484
 0.43998206 0.2809825  1.5398746  0.33107233 0.5331958  0.47380146
 0.5749313  0.21237227 3.5723734  0.44987255 0.20597729 0.2689639
 0.4541534  0.42478594 0.6909375  0.50988543 0.59774345 0.24641378
 0.89942    0.25603452]",[0.01986354 0.01875659 0.0191308  ... 0.01836996 0.01836996 0.01836996],39,"(39, '0.105*""nice"" + 0.102*""direct"" + 0.092*""provid"" + 0.086*""option"" + 0.082*""especi"" + 0.063*""interfac"" + 0.063*""access"" + 0.034*""various"" + 0.029*""initi"" + 0.029*""screen""')"
50,"[1.1089746  0.2157442  0.96812713 1.0091336  0.77049917 0.34837148
 0.3882152  0.49036378 2.9787257  0.28835768 0.4387302  0.34052587
 0.27203715 0.31456318 0.29927367 2.9758546  0.3812297  0.4116748
 0.21317177 0.29244393 0.24993174 2.1427827  0.842368   0.478527
 0.4584002  0.6289967  0.22037204 0.3777183  0.27834645 0.55263484
 0.43998206 0.2809825  1.5398746  0.33107233 0.5331958  0.47380146
 0.5749313  0.21237227 3.5723734  0.44987255 0.20597729 0.2689639
 0.4541534  0.42478594 0.6909375  0.50988543 0.59774345 0.24641378
 0.89942    0.25603452]",[0.01986354 0.01875659 0.0191308  ... 0.01836996 0.01836996 0.01836996],40,"(40, '0.103*""essenti"" + 0.060*""capabl"" + 0.049*""mine"" + 0.046*""favorit"" + 0.043*""suggest"" + 0.039*""matter"" + 0.036*""test"" + 0.033*""util"" + 0.030*""research"" + 0.029*""respons""')"
50,"[1.1089746  0.2157442  0.96812713 1.0091336  0.77049917 0.34837148
 0.3882152  0.49036378 2.9787257  0.28835768 0.4387302  0.34052587
 0.27203715 0.31456318 0.29927367 2.9758546  0.3812297  0.4116748
 0.21317177 0.29244393 0.24993174 2.1427827  0.842368   0.478527
 0.4584002  0.6289967  0.22037204 0.3777183  0.27834645 0.55263484
 0.43998206 0.2809825  1.5398746  0.33107233 0.5331958  0.47380146
 0.5749313  0.21237227 3.5723734  0.44987255 0.20597729 0.2689639
 0.4541534  0.42478594 0.6909375  0.50988543 0.59774345 0.24641378
 0.89942    0.25603452]",[0.01986354 0.01875659 0.0191308  ... 0.01836996 0.01836996 0.01836996],41,"(41, '0.450*""better"" + 0.253*""comput"" + 0.139*""system"" + 0.073*""releas"" + 0.037*""real"" + 0.005*""prevent"" + 0.004*""overrid"" + 0.002*""bypass"" + 0.002*""linux"" + 0.000*""enough""')"
50,"[1.1089746  0.2157442  0.96812713 1.0091336  0.77049917 0.34837148
 0.3882152  0.49036378 2.9787257  0.28835768 0.4387302  0.34052587
 0.27203715 0.31456318 0.29927367 2.9758546  0.3812297  0.4116748
 0.21317177 0.29244393 0.24993174 2.1427827  0.842368   0.478527
 0.4584002  0.6289967  0.22037204 0.3777183  0.27834645 0.55263484
 0.43998206 0.2809825  1.5398746  0.33107233 0.5331958  0.47380146
 0.5749313  0.21237227 3.5723734  0.44987255 0.20597729 0.2689639
 0.4541534  0.42478594 0.6909375  0.50988543 0.59774345 0.24641378
 0.89942    0.25603452]",[0.01986354 0.01875659 0.0191308  ... 0.01836996 0.01836996 0.01836996],42,"(42, '0.124*""give"" + 0.102*""eas"" + 0.088*""basic"" + 0.084*""packag"" + 0.083*""offer"" + 0.044*""star"" + 0.035*""five"" + 0.031*""email"" + 0.030*""instead"" + 0.029*""rate""')"
50,"[1.1089746  0.2157442  0.96812713 1.0091336  0.77049917 0.34837148
 0.3882152  0.49036378 2.9787257  0.28835768 0.4387302  0.34052587
 0.27203715 0.31456318 0.29927367 2.9758546  0.3812297  0.4116748
 0.21317177 0.29244393 0.24993174 2.1427827  0.842368   0.478527
 0.4584002  0.6289967  0.22037204 0.3777183  0.27834645 0.55263484
 0.43998206 0.2809825  1.5398746  0.33107233 0.5331958  0.47380146
 0.5749313  0.21237227 3.5723734  0.44987255 0.20597729 0.2689639
 0.4541534  0.42478594 0.6909375  0.50988543 0.59774345 0.24641378
 0.89942    0.25603452]",[0.01986354 0.01875659 0.0191308  ... 0.01836996 0.01836996 0.01836996],43,"(43, '0.474*""love"" + 0.143*""right"" + 0.141*""happi"" + 0.104*""manag"" + 0.038*""recent"" + 0.034*""away"" + 0.015*""protect"" + 0.012*""stick"" + 0.011*""loyal"" + 0.005*""wise""')"
50,"[1.1089746  0.2157442  0.96812713 1.0091336  0.77049917 0.34837148
 0.3882152  0.49036378 2.9787257  0.28835768 0.4387302  0.34052587
 0.27203715 0.31456318 0.29927367 2.9758546  0.3812297  0.4116748
 0.21317177 0.29244393 0.24993174 2.1427827  0.842368   0.478527
 0.4584002  0.6289967  0.22037204 0.3777183  0.27834645 0.55263484
 0.43998206 0.2809825  1.5398746  0.33107233 0.5331958  0.47380146
 0.5749313  0.21237227 3.5723734  0.44987255 0.20597729 0.2689639
 0.4541534  0.42478594 0.6909375  0.50988543 0.59774345 0.24641378
 0.89942    0.25603452]",[0.01986354 0.01875659 0.0191308  ... 0.01836996 0.01836996 0.01836996],44,"(44, '0.186*""much"" + 0.169*""quick"" + 0.158*""excel"" + 0.145*""easier"" + 0.132*""thank"" + 0.089*""perfect"" + 0.032*""deliveri"" + 0.027*""thorough"" + 0.023*""navig"" + 0.015*""thru""')"
50,"[1.1089746  0.2157442  0.96812713 1.0091336  0.77049917 0.34837148
 0.3882152  0.49036378 2.9787257  0.28835768 0.4387302  0.34052587
 0.27203715 0.31456318 0.29927367 2.9758546  0.3812297  0.4116748
 0.21317177 0.29244393 0.24993174 2.1427827  0.842368   0.478527
 0.4584002  0.6289967  0.22037204 0.3777183  0.27834645 0.55263484
 0.43998206 0.2809825  1.5398746  0.33107233 0.5331958  0.47380146
 0.5749313  0.21237227 3.5723734  0.44987255 0.20597729 0.2689639
 0.4541534  0.42478594 0.6909375  0.50988543 0.59774345 0.24641378
 0.89942    0.25603452]",[0.01986354 0.01875659 0.0191308  ... 0.01836996 0.01836996 0.01836996],45,"(45, '0.347*""would"" + 0.286*""recommend"" + 0.144*""high"" + 0.026*""trust"" + 0.021*""normal"" + 0.021*""husband"" + 0.019*""outstand"" + 0.018*""setup"" + 0.016*""backup"" + 0.013*""excit""')"
50,"[1.1089746  0.2157442  0.96812713 1.0091336  0.77049917 0.34837148
 0.3882152  0.49036378 2.9787257  0.28835768 0.4387302  0.34052587
 0.27203715 0.31456318 0.29927367 2.9758546  0.3812297  0.4116748
 0.21317177 0.29244393 0.24993174 2.1427827  0.842368   0.478527
 0.4584002  0.6289967  0.22037204 0.3777183  0.27834645 0.55263484
 0.43998206 0.2809825  1.5398746  0.33107233 0.5331958  0.47380146
 0.5749313  0.21237227 3.5723734  0.44987255 0.20597729 0.2689639
 0.4541534  0.42478594 0.6909375  0.50988543 0.59774345 0.24641378
 0.89942    0.25603452]",[0.01986354 0.01875659 0.0191308  ... 0.01836996 0.01836996 0.01836996],46,"(46, '0.267*""help"" + 0.151*""step"" + 0.122*""process"" + 0.081*""walk"" + 0.054*""situat"" + 0.043*""guid"" + 0.038*""organ"" + 0.032*""cover"" + 0.024*""awesom"" + 0.020*""prompt""')"
50,"[1.1089746  0.2157442  0.96812713 1.0091336  0.77049917 0.34837148
 0.3882152  0.49036378 2.9787257  0.28835768 0.4387302  0.34052587
 0.27203715 0.31456318 0.29927367 2.9758546  0.3812297  0.4116748
 0.21317177 0.29244393 0.24993174 2.1427827  0.842368   0.478527
 0.4584002  0.6289967  0.22037204 0.3777183  0.27834645 0.55263484
 0.43998206 0.2809825  1.5398746  0.33107233 0.5331958  0.47380146
 0.5749313  0.21237227 3.5723734  0.44987255 0.20597729 0.2689639
 0.4541534  0.42478594 0.6909375  0.50988543 0.59774345 0.24641378
 0.89942    0.25603452]",[0.01986354 0.01875659 0.0191308  ... 0.01836996 0.01836996 0.01836996],47,"(47, '0.127*""complic"" + 0.099*""rental"" + 0.098*""properti"" + 0.076*""forward"" + 0.066*""rememb"" + 0.065*""retir"" + 0.054*""straight"" + 0.031*""consist"" + 0.030*""effect"" + 0.025*""effort""')"
50,"[1.1089746  0.2157442  0.96812713 1.0091336  0.77049917 0.34837148
 0.3882152  0.49036378 2.9787257  0.28835768 0.4387302  0.34052587
 0.27203715 0.31456318 0.29927367 2.9758546  0.3812297  0.4116748
 0.21317177 0.29244393 0.24993174 2.1427827  0.842368   0.478527
 0.4584002  0.6289967  0.22037204 0.3777183  0.27834645 0.55263484
 0.43998206 0.2809825  1.5398746  0.33107233 0.5331958  0.47380146
 0.5749313  0.21237227 3.5723734  0.44987255 0.20597729 0.2689639
 0.4541534  0.42478594 0.6909375  0.50988543 0.59774345 0.24641378
 0.89942    0.25603452]",[0.01986354 0.01875659 0.0191308  ... 0.01836996 0.01836996 0.01836996],48,"(48, '0.255*""account"" + 0.196*""quickbook"" + 0.146*""keep"" + 0.141*""user"" + 0.076*""friend"" + 0.066*""set"" + 0.043*""tool"" + 0.021*""owner"" + 0.017*""employe"" + 0.008*""cours""')"
50,"[1.1089746  0.2157442  0.96812713 1.0091336  0.77049917 0.34837148
 0.3882152  0.49036378 2.9787257  0.28835768 0.4387302  0.34052587
 0.27203715 0.31456318 0.29927367 2.9758546  0.3812297  0.4116748
 0.21317177 0.29244393 0.24993174 2.1427827  0.842368   0.478527
 0.4584002  0.6289967  0.22037204 0.3777183  0.27834645 0.55263484
 0.43998206 0.2809825  1.5398746  0.33107233 0.5331958  0.47380146
 0.5749313  0.21237227 3.5723734  0.44987255 0.20597729 0.2689639
 0.4541534  0.42478594 0.6909375  0.50988543 0.59774345 0.24641378
 0.89942    0.25603452]",[0.01986354 0.01875659 0.0191308  ... 0.01836996 0.01836996 0.01836996],49,"(49, '0.195*""compani"" + 0.087*""describ"" + 0.056*""type"" + 0.046*""area"" + 0.043*""annual"" + 0.026*""tedious"" + 0.025*""share"" + 0.022*""sort"" + 0.022*""sens"" + 0.021*""advic""')"
55,"[0.5301082  0.34109244 0.30048165 0.34360543 0.38945565 0.3342652
 0.51246035 0.41834283 0.37843588 0.6322615  0.8984401  0.6087272
 0.7572632  0.41758952 0.348884   0.6269278  0.3136236  0.4076663
 0.47881782 0.6910982  5.544232   0.26376483 0.29885805 0.3957974
 0.5019727  0.40396115 0.20273706 0.46556738 0.470297   0.24888685
 0.5023231  0.15433432 1.9052522  3.728176   0.23468706 0.4662082
 0.23480377 0.36463833 1.0643599  0.60241467 0.35355905 0.9899749
 0.44267458 0.48686484 0.29919928 0.5614294  0.6890807  0.26543427
 0.1764354  0.17944731 0.35508078 0.46174338 0.33862025 0.3065184
 0.38231915]",[0.01747229 0.01714369 0.01714871 ... 0.01682324 0.01682324 0.01682324],0,"(0, '0.387*""download"" + 0.184*""purchas"" + 0.162*""amazon"" + 0.057*""offer"" + 0.036*""store"" + 0.023*""cd"" + 0.017*""immedi"" + 0.016*""gift"" + 0.016*""chanc"" + 0.016*""minut""')"
55,"[0.5301082  0.34109244 0.30048165 0.34360543 0.38945565 0.3342652
 0.51246035 0.41834283 0.37843588 0.6322615  0.8984401  0.6087272
 0.7572632  0.41758952 0.348884   0.6269278  0.3136236  0.4076663
 0.47881782 0.6910982  5.544232   0.26376483 0.29885805 0.3957974
 0.5019727  0.40396115 0.20273706 0.46556738 0.470297   0.24888685
 0.5023231  0.15433432 1.9052522  3.728176   0.23468706 0.4662082
 0.23480377 0.36463833 1.0643599  0.60241467 0.35355905 0.9899749
 0.44267458 0.48686484 0.29919928 0.5614294  0.6890807  0.26543427
 0.1764354  0.17944731 0.35508078 0.46174338 0.33862025 0.3065184
 0.38231915]",[0.01747229 0.01714369 0.01714871 ... 0.01682324 0.01682324 0.01682324],1,"(1, '0.399*""keep"" + 0.089*""record"" + 0.087*""rental"" + 0.087*""properti"" + 0.056*""send"" + 0.032*""normal"" + 0.030*""email"" + 0.028*""deposit"" + 0.020*""sent"" + 0.015*""ignor""')"
55,"[0.5301082  0.34109244 0.30048165 0.34360543 0.38945565 0.3342652
 0.51246035 0.41834283 0.37843588 0.6322615  0.8984401  0.6087272
 0.7572632  0.41758952 0.348884   0.6269278  0.3136236  0.4076663
 0.47881782 0.6910982  5.544232   0.26376483 0.29885805 0.3957974
 0.5019727  0.40396115 0.20273706 0.46556738 0.470297   0.24888685
 0.5023231  0.15433432 1.9052522  3.728176   0.23468706 0.4662082
 0.23480377 0.36463833 1.0643599  0.60241467 0.35355905 0.9899749
 0.44267458 0.48686484 0.29919928 0.5614294  0.6890807  0.26543427
 0.1764354  0.17944731 0.35508078 0.46174338 0.33862025 0.3065184
 0.38231915]",[0.01747229 0.01714369 0.01714871 ... 0.01682324 0.01682324 0.01682324],2,"(2, '0.217*""fast"" + 0.179*""less"" + 0.124*""direct"" + 0.085*""charg"" + 0.078*""clear"" + 0.062*""prior"" + 0.059*""thorough"" + 0.054*""ship"" + 0.040*""websit"" + 0.035*""disc""')"
55,"[0.5301082  0.34109244 0.30048165 0.34360543 0.38945565 0.3342652
 0.51246035 0.41834283 0.37843588 0.6322615  0.8984401  0.6087272
 0.7572632  0.41758952 0.348884   0.6269278  0.3136236  0.4076663
 0.47881782 0.6910982  5.544232   0.26376483 0.29885805 0.3957974
 0.5019727  0.40396115 0.20273706 0.46556738 0.470297   0.24888685
 0.5023231  0.15433432 1.9052522  3.728176   0.23468706 0.4662082
 0.23480377 0.36463833 1.0643599  0.60241467 0.35355905 0.9899749
 0.44267458 0.48686484 0.29919928 0.5614294  0.6890807  0.26543427
 0.1764354  0.17944731 0.35508078 0.46174338 0.33862025 0.3065184
 0.38231915]",[0.01747229 0.01714369 0.01714871 ... 0.01682324 0.01682324 0.01682324],3,"(3, '0.354*""user"" + 0.303*""excel"" + 0.176*""friend"" + 0.061*""deliveri"" + 0.032*""impress"" + 0.015*""log"" + 0.013*""safe"" + 0.012*""household"" + 0.005*""revenu"" + 0.004*""respect""')"
55,"[0.5301082  0.34109244 0.30048165 0.34360543 0.38945565 0.3342652
 0.51246035 0.41834283 0.37843588 0.6322615  0.8984401  0.6087272
 0.7572632  0.41758952 0.348884   0.6269278  0.3136236  0.4076663
 0.47881782 0.6910982  5.544232   0.26376483 0.29885805 0.3957974
 0.5019727  0.40396115 0.20273706 0.46556738 0.470297   0.24888685
 0.5023231  0.15433432 1.9052522  3.728176   0.23468706 0.4662082
 0.23480377 0.36463833 1.0643599  0.60241467 0.35355905 0.9899749
 0.44267458 0.48686484 0.29919928 0.5614294  0.6890807  0.26543427
 0.1764354  0.17944731 0.35508078 0.46174338 0.33862025 0.3065184
 0.38231915]",[0.01747229 0.01714369 0.01714871 ... 0.01682324 0.01682324 0.01682324],4,"(4, '0.231*""abl"" + 0.230*""complet"" + 0.080*""addit"" + 0.076*""paid"" + 0.068*""access"" + 0.062*""alreadi"" + 0.051*""date"" + 0.029*""oh"" + 0.027*""initi"" + 0.022*""realiz""')"
55,"[0.5301082  0.34109244 0.30048165 0.34360543 0.38945565 0.3342652
 0.51246035 0.41834283 0.37843588 0.6322615  0.8984401  0.6087272
 0.7572632  0.41758952 0.348884   0.6269278  0.3136236  0.4076663
 0.47881782 0.6910982  5.544232   0.26376483 0.29885805 0.3957974
 0.5019727  0.40396115 0.20273706 0.46556738 0.470297   0.24888685
 0.5023231  0.15433432 1.9052522  3.728176   0.23468706 0.4662082
 0.23480377 0.36463833 1.0643599  0.60241467 0.35355905 0.9899749
 0.44267458 0.48686484 0.29919928 0.5614294  0.6890807  0.26543427
 0.1764354  0.17944731 0.35508078 0.46174338 0.33862025 0.3065184
 0.38231915]",[0.01747229 0.01714369 0.01714871 ... 0.01682324 0.01682324 0.01682324],5,"(5, '0.295*""instal"" + 0.174*""run"" + 0.096*""packag"" + 0.095*""system"" + 0.055*""flawless"" + 0.042*""desktop"" + 0.041*""client"" + 0.041*""open"" + 0.032*""oper"" + 0.031*""laptop""')"
55,"[0.5301082  0.34109244 0.30048165 0.34360543 0.38945565 0.3342652
 0.51246035 0.41834283 0.37843588 0.6322615  0.8984401  0.6087272
 0.7572632  0.41758952 0.348884   0.6269278  0.3136236  0.4076663
 0.47881782 0.6910982  5.544232   0.26376483 0.29885805 0.3957974
 0.5019727  0.40396115 0.20273706 0.46556738 0.470297   0.24888685
 0.5023231  0.15433432 1.9052522  3.728176   0.23468706 0.4662082
 0.23480377 0.36463833 1.0643599  0.60241467 0.35355905 0.9899749
 0.44267458 0.48686484 0.29919928 0.5614294  0.6890807  0.26543427
 0.1764354  0.17944731 0.35508078 0.46174338 0.33862025 0.3065184
 0.38231915]",[0.01747229 0.01714369 0.01714871 ... 0.01682324 0.01682324 0.01682324],6,"(6, '0.273*""much"" + 0.212*""easier"" + 0.169*""job"" + 0.101*""seem"" + 0.089*""understand"" + 0.061*""satisfi"" + 0.039*""effici"" + 0.019*""outstand"" + 0.009*""satisfact"" + 0.008*""label""')"
55,"[0.5301082  0.34109244 0.30048165 0.34360543 0.38945565 0.3342652
 0.51246035 0.41834283 0.37843588 0.6322615  0.8984401  0.6087272
 0.7572632  0.41758952 0.348884   0.6269278  0.3136236  0.4076663
 0.47881782 0.6910982  5.544232   0.26376483 0.29885805 0.3957974
 0.5019727  0.40396115 0.20273706 0.46556738 0.470297   0.24888685
 0.5023231  0.15433432 1.9052522  3.728176   0.23468706 0.4662082
 0.23480377 0.36463833 1.0643599  0.60241467 0.35355905 0.9899749
 0.44267458 0.48686484 0.29919928 0.5614294  0.6890807  0.26543427
 0.1764354  0.17944731 0.35508078 0.46174338 0.33862025 0.3065184
 0.38231915]",[0.01747229 0.01714369 0.01714871 ... 0.01682324 0.01682324 0.01682324],7,"(7, '0.291*""intuit"" + 0.162*""custom"" + 0.118*""servic"" + 0.088*""pro"" + 0.052*""sale"" + 0.033*""faster"" + 0.022*""imagin"" + 0.020*""guess"" + 0.017*""listen"" + 0.016*""activ""')"
55,"[0.5301082  0.34109244 0.30048165 0.34360543 0.38945565 0.3342652
 0.51246035 0.41834283 0.37843588 0.6322615  0.8984401  0.6087272
 0.7572632  0.41758952 0.348884   0.6269278  0.3136236  0.4076663
 0.47881782 0.6910982  5.544232   0.26376483 0.29885805 0.3957974
 0.5019727  0.40396115 0.20273706 0.46556738 0.470297   0.24888685
 0.5023231  0.15433432 1.9052522  3.728176   0.23468706 0.4662082
 0.23480377 0.36463833 1.0643599  0.60241467 0.35355905 0.9899749
 0.44267458 0.48686484 0.29919928 0.5614294  0.6890807  0.26543427
 0.1764354  0.17944731 0.35508078 0.46174338 0.33862025 0.3065184
 0.38231915]",[0.01747229 0.01714369 0.01714871 ... 0.01682324 0.01682324 0.01682324],8,"(8, '0.315*""quick"" + 0.121*""qb"" + 0.117*""compani"" + 0.102*""book"" + 0.051*""conveni"" + 0.050*""market"" + 0.047*""noth"" + 0.030*""troubl"" + 0.023*""design"" + 0.022*""consid""')"
55,"[0.5301082  0.34109244 0.30048165 0.34360543 0.38945565 0.3342652
 0.51246035 0.41834283 0.37843588 0.6322615  0.8984401  0.6087272
 0.7572632  0.41758952 0.348884   0.6269278  0.3136236  0.4076663
 0.47881782 0.6910982  5.544232   0.26376483 0.29885805 0.3957974
 0.5019727  0.40396115 0.20273706 0.46556738 0.470297   0.24888685
 0.5023231  0.15433432 1.9052522  3.728176   0.23468706 0.4662082
 0.23480377 0.36463833 1.0643599  0.60241467 0.35355905 0.9899749
 0.44267458 0.48686484 0.29919928 0.5614294  0.6890807  0.26543427
 0.1764354  0.17944731 0.35508078 0.46174338 0.33862025 0.3065184
 0.38231915]",[0.01747229 0.01714369 0.01714871 ... 0.01682324 0.01682324 0.01682324],9,"(9, '0.324*""file"" + 0.173*""state"" + 0.080*""free"" + 0.080*""feder"" + 0.078*""return"" + 0.068*""tt"" + 0.061*""includ"" + 0.030*""fee"" + 0.028*""extra"" + 0.019*""cost""')"
55,"[0.5301082  0.34109244 0.30048165 0.34360543 0.38945565 0.3342652
 0.51246035 0.41834283 0.37843588 0.6322615  0.8984401  0.6087272
 0.7572632  0.41758952 0.348884   0.6269278  0.3136236  0.4076663
 0.47881782 0.6910982  5.544232   0.26376483 0.29885805 0.3957974
 0.5019727  0.40396115 0.20273706 0.46556738 0.470297   0.24888685
 0.5023231  0.15433432 1.9052522  3.728176   0.23468706 0.4662082
 0.23480377 0.36463833 1.0643599  0.60241467 0.35355905 0.9899749
 0.44267458 0.48686484 0.29919928 0.5614294  0.6890807  0.26543427
 0.1764354  0.17944731 0.35508078 0.46174338 0.33862025 0.3065184
 0.38231915]",[0.01747229 0.01714369 0.01714871 ... 0.01682324 0.01682324 0.01682324],10,"(10, '0.350*""version"" + 0.164*""new"" + 0.131*""featur"" + 0.118*""thank"" + 0.077*""happi"" + 0.052*""nice"" + 0.036*""previous"" + 0.016*""perform"" + 0.016*""solid"" + 0.013*""hr""')"
55,"[0.5301082  0.34109244 0.30048165 0.34360543 0.38945565 0.3342652
 0.51246035 0.41834283 0.37843588 0.6322615  0.8984401  0.6087272
 0.7572632  0.41758952 0.348884   0.6269278  0.3136236  0.4076663
 0.47881782 0.6910982  5.544232   0.26376483 0.29885805 0.3957974
 0.5019727  0.40396115 0.20273706 0.46556738 0.470297   0.24888685
 0.5023231  0.15433432 1.9052522  3.728176   0.23468706 0.4662082
 0.23480377 0.36463833 1.0643599  0.60241467 0.35355905 0.9899749
 0.44267458 0.48686484 0.29919928 0.5614294  0.6890807  0.26543427
 0.1764354  0.17944731 0.35508078 0.46174338 0.33862025 0.3065184
 0.38231915]",[0.01747229 0.01714369 0.01714871 ... 0.01682324 0.01682324 0.01682324],11,"(11, '0.139*""review"" + 0.079*""went"" + 0.078*""improv"" + 0.068*""read"" + 0.047*""smooth"" + 0.046*""experi"" + 0.044*""may"" + 0.036*""hope"" + 0.035*""base"" + 0.032*""bad""')"
55,"[0.5301082  0.34109244 0.30048165 0.34360543 0.38945565 0.3342652
 0.51246035 0.41834283 0.37843588 0.6322615  0.8984401  0.6087272
 0.7572632  0.41758952 0.348884   0.6269278  0.3136236  0.4076663
 0.47881782 0.6910982  5.544232   0.26376483 0.29885805 0.3957974
 0.5019727  0.40396115 0.20273706 0.46556738 0.470297   0.24888685
 0.5023231  0.15433432 1.9052522  3.728176   0.23468706 0.4662082
 0.23480377 0.36463833 1.0643599  0.60241467 0.35355905 0.9899749
 0.44267458 0.48686484 0.29919928 0.5614294  0.6890807  0.26543427
 0.1764354  0.17944731 0.35508078 0.46174338 0.33862025 0.3065184
 0.38231915]",[0.01747229 0.01714369 0.01714871 ... 0.01682324 0.01682324 0.01682324],12,"(12, '0.554*""work"" + 0.210*""well"" + 0.105*""expect"" + 0.057*""fine"" + 0.017*""surpris"" + 0.009*""handi"" + 0.009*""knew"" + 0.007*""stick"" + 0.007*""low"" + 0.005*""pleasant""')"
55,"[0.5301082  0.34109244 0.30048165 0.34360543 0.38945565 0.3342652
 0.51246035 0.41834283 0.37843588 0.6322615  0.8984401  0.6087272
 0.7572632  0.41758952 0.348884   0.6269278  0.3136236  0.4076663
 0.47881782 0.6910982  5.544232   0.26376483 0.29885805 0.3957974
 0.5019727  0.40396115 0.20273706 0.46556738 0.470297   0.24888685
 0.5023231  0.15433432 1.9052522  3.728176   0.23468706 0.4662082
 0.23480377 0.36463833 1.0643599  0.60241467 0.35355905 0.9899749
 0.44267458 0.48686484 0.29919928 0.5614294  0.6890807  0.26543427
 0.1764354  0.17944731 0.35508078 0.46174338 0.33862025 0.3065184
 0.38231915]",[0.01747229 0.01714369 0.01714871 ... 0.01682324 0.01682324 0.01682324],13,"(13, '0.117*""accur"" + 0.088*""tool"" + 0.086*""etc"" + 0.072*""profession"" + 0.050*""breez"" + 0.048*""calcul"" + 0.045*""real"" + 0.042*""payment"" + 0.041*""task"" + 0.040*""easiest""')"
55,"[0.5301082  0.34109244 0.30048165 0.34360543 0.38945565 0.3342652
 0.51246035 0.41834283 0.37843588 0.6322615  0.8984401  0.6087272
 0.7572632  0.41758952 0.348884   0.6269278  0.3136236  0.4076663
 0.47881782 0.6910982  5.544232   0.26376483 0.29885805 0.3957974
 0.5019727  0.40396115 0.20273706 0.46556738 0.470297   0.24888685
 0.5023231  0.15433432 1.9052522  3.728176   0.23468706 0.4662082
 0.23480377 0.36463833 1.0643599  0.60241467 0.35355905 0.9899749
 0.44267458 0.48686484 0.29919928 0.5614294  0.6890807  0.26543427
 0.1764354  0.17944731 0.35508078 0.46174338 0.33862025 0.3065184
 0.38231915]",[0.01747229 0.01714369 0.01714871 ... 0.01682324 0.01682324 0.01682324],14,"(14, '0.339*""everyth"" + 0.159*""give"" + 0.064*""futur"" + 0.056*""star"" + 0.044*""five"" + 0.042*""type"" + 0.036*""pull"" + 0.030*""met"" + 0.025*""given"" + 0.024*""togeth""')"
