num_topics_Total,alpha,beta,topicoAct,words
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],4,"(4, '0.021*""movi"" + 0.016*""puck"" + 0.015*""rise"" + 0.013*""fight"" + 0.012*""ice"" + 0.012*""medal"" + 0.011*""honor"" + 0.010*""clip"" + 0.010*""attack"" + 0.010*""look""')"
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],5,"(5, '0.115*""known"" + 0.014*""restrict"" + 0.013*""quot"" + 0.010*""breathtak"" + 0.007*""cutter"" + 0.007*""cooki"" + 0.006*""quirki"" + 0.006*""xiii"" + 0.004*""ns"" + 0.004*""dinosaur""')"
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],6,"(6, '0.033*""unit"" + 0.019*""ssx"" + 0.018*""pack"" + 0.012*""mission"" + 0.011*""respond"" + 0.011*""add"" + 0.011*""item"" + 0.010*""nod"" + 0.010*""orgin"" + 0.009*""slower""')"
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],7,"(7, '0.023*""play"" + 0.019*""like"" + 0.014*""realli"" + 0.012*""fun"" + 0.010*""look"" + 0.010*""thing"" + 0.009*""good"" + 0.009*""much"" + 0.009*""one"" + 0.008*""get""')"
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],8,"(8, '0.145*""age"" + 0.129*""dragon"" + 0.029*""craft"" + 0.017*""rts"" + 0.016*""empir"" + 0.014*""battlefront"" + 0.014*""quot"" + 0.011*""tycoon"" + 0.011*""fantasi"" + 0.011*""uniqu""')"
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],9,"(9, '0.025*""play"" + 0.017*""ea"" + 0.014*""get"" + 0.012*""work"" + 0.012*""citi"" + 0.012*""server"" + 0.011*""time"" + 0.009*""buy"" + 0.008*""issu"" + 0.008*""releas""')"
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],10,"(10, '0.067*""car"" + 0.061*""race"" + 0.030*""like"" + 0.026*""speed"" + 0.024*""drive"" + 0.019*""need"" + 0.016*""want"" + 0.015*""nfs"" + 0.015*""burnout"" + 0.015*""graphic""')"
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],11,"(11, '0.028*""dunk"" + 0.023*""frame"" + 0.020*""court"" + 0.019*""leagu"" + 0.017*""two"" + 0.010*""player"" + 0.010*""wrestl"" + 0.010*""basket"" + 0.009*""frontlin"" + 0.009*""basebal""')"
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],12,"(12, '0.100*""xbox"" + 0.084*""version"" + 0.049*""pc"" + 0.028*""graphic"" + 0.026*""control"" + 0.023*""consol"" + 0.022*""one"" + 0.022*""better"" + 0.020*""ps2"" + 0.020*""simpson""')"
20,"[0.07597747 0.04672614 0.01993323 0.07533124 0.03011392 0.01384443
 0.0192848  0.1859185  0.01831827 0.30018735 0.04446803 0.02373336
 0.04012011 0.0519593  0.08455385 0.04104605 0.04028232 0.07574829
 0.282298   0.02059326]",[0.04639189 0.09123654 0.06832501 ... 0.04401729 0.04401736 0.04401755],13,"(13, '0.081*""multiplay"" + 0.065*""player"" + 0.063*""campaign"" + 0.044*""battlefield"" + 0.037*""singl"" + 0.035*""mode"" + 0.034*""map"" + 0.029*""onlin"" + 0.024*""play"" + 0.022*""match""')"
