num_topics_Total,alpha,beta,topicoAct,words
15,"[0.9384471  0.17758577 0.22095734 3.7090075  0.3417396  2.7916589
 0.30562901 0.18603785 0.18950014 0.5422402  0.29255453 0.6629202
 0.21901901 0.22031163 0.24017926]",[0.09774316 0.05478024 0.2185456  ... 0.0512324  0.05123234 0.05123235],3,"(3, '0.037*""year"" + 0.031*""use"" + 0.030*""intuit"" + 0.030*""product"" + 0.028*""softwar"" + 0.012*""need"" + 0.011*""buy"" + 0.011*""get"" + 0.011*""like"" + 0.010*""would""')"
15,"[0.9384471  0.17758577 0.22095734 3.7090075  0.3417396  2.7916589
 0.30562901 0.18603785 0.18950014 0.5422402  0.29255453 0.6629202
 0.21901901 0.22031163 0.24017926]",[0.09774316 0.05478024 0.2185456  ... 0.0512324  0.05123234 0.05123235],4,"(4, '0.137*""state"" + 0.103*""return"" + 0.101*""file"" + 0.079*""turbotax"" + 0.033*""feder"" + 0.033*""tax"" + 0.027*""form"" + 0.025*""pay"" + 0.024*""includ"" + 0.022*""print""')"
15,"[0.9384471  0.17758577 0.22095734 3.7090075  0.3417396  2.7916589
 0.30562901 0.18603785 0.18950014 0.5422402  0.29255453 0.6629202
 0.21901901 0.22031163 0.24017926]",[0.09774316 0.05478024 0.2185456  ... 0.0512324  0.05123234 0.05123235],5,"(5, '0.029*""account"" + 0.023*""program"" + 0.019*""work"" + 0.016*""time"" + 0.016*""use"" + 0.015*""transact"" + 0.015*""updat"" + 0.015*""download"" + 0.013*""one"" + 0.011*""get""')"
15,"[0.9384471  0.17758577 0.22095734 3.7090075  0.3417396  2.7916589
 0.30562901 0.18603785 0.18950014 0.5422402  0.29255453 0.6629202
 0.21901901 0.22031163 0.24017926]",[0.09774316 0.05478024 0.2185456  ... 0.0512324  0.05123234 0.05123235],6,"(6, '0.156*""file"" + 0.151*""data"" + 0.079*""import"" + 0.035*""convert"" + 0.028*""secur"" + 0.026*""mint"" + 0.021*""format"" + 0.019*""display"" + 0.017*""convers"" + 0.014*""access""')"
15,"[0.9384471  0.17758577 0.22095734 3.7090075  0.3417396  2.7916589
 0.30562901 0.18603785 0.18950014 0.5422402  0.29255453 0.6629202
 0.21901901 0.22031163 0.24017926]",[0.09774316 0.05478024 0.2185456  ... 0.0512324  0.05123234 0.05123235],7,"(7, '0.162*""amazon"" + 0.152*""refund"" + 0.125*""credit"" + 0.112*""card"" + 0.069*""download"" + 0.022*""purchas"" + 0.021*""request"" + 0.017*""disc"" + 0.016*""receiv"" + 0.016*""order""')"
15,"[0.9384471  0.17758577 0.22095734 3.7090075  0.3417396  2.7916589
 0.30562901 0.18603785 0.18950014 0.5422402  0.29255453 0.6629202
 0.21901901 0.22031163 0.24017926]",[0.09774316 0.05478024 0.2185456  ... 0.0512324  0.05123234 0.05123235],8,"(8, '0.068*""balanc"" + 0.038*""incom"" + 0.036*""calcul"" + 0.032*""correct"" + 0.028*""amount"" + 0.026*""cloud"" + 0.025*""match"" + 0.023*""error"" + 0.021*""deduct"" + 0.018*""enter""')"
15,"[0.9384471  0.17758577 0.22095734 3.7090075  0.3417396  2.7916589
 0.30562901 0.18603785 0.18950014 0.5422402  0.29255453 0.6629202
 0.21901901 0.22031163 0.24017926]",[0.09774316 0.05478024 0.2185456  ... 0.0512324  0.05123234 0.05123235],9,"(9, '0.102*""problem"" + 0.086*""support"" + 0.056*""issu"" + 0.051*""fix"" + 0.038*""work"" + 0.038*""error"" + 0.031*""updat"" + 0.030*""tri"" + 0.026*""hour"" + 0.022*""tech""')"
15,"[0.9384471  0.17758577 0.22095734 3.7090075  0.3417396  2.7916589
 0.30562901 0.18603785 0.18950014 0.5422402  0.29255453 0.6629202
 0.21901901 0.22031163 0.24017926]",[0.09774316 0.05478024 0.2185456  ... 0.0512324  0.05123234 0.05123235],10,"(10, '0.159*""instal"" + 0.109*""comput"" + 0.064*""pc"" + 0.040*""load"" + 0.039*""run"" + 0.036*""system"" + 0.031*""program"" + 0.027*""cd"" + 0.025*""uninstal"" + 0.020*""window""')"
15,"[0.9384471  0.17758577 0.22095734 3.7090075  0.3417396  2.7916589
 0.30562901 0.18603785 0.18950014 0.5422402  0.29255453 0.6629202
 0.21901901 0.22031163 0.24017926]",[0.09774316 0.05478024 0.2185456  ... 0.0512324  0.05123234 0.05123235],11,"(11, '0.047*""call"" + 0.044*""help"" + 0.030*""servic"" + 0.026*""get"" + 0.024*""number"" + 0.023*""phone"" + 0.022*""ask"" + 0.021*""hour"" + 0.021*""wait"" + 0.021*""said""')"
15,"[0.9384471  0.17758577 0.22095734 3.7090075  0.3417396  2.7916589
 0.30562901 0.18603785 0.18950014 0.5422402  0.29255453 0.6629202
 0.21901901 0.22031163 0.24017926]",[0.09774316 0.05478024 0.2185456  ... 0.0512324  0.05123234 0.05123235],12,"(12, '0.224*""mac"" + 0.190*""window"" + 0.099*""quickbook"" + 0.072*""qb"" + 0.070*""version"" + 0.043*""pro"" + 0.033*""essenti"" + 0.028*""run"" + 0.023*""develop"" + 0.014*""book""')"
