num_topics_Total,alpha,beta,topicoAct,words
15,"[0.09300268 0.87512755 0.0641213  0.1033945  3.0156898  0.10292376
 0.49916112 0.27265325 0.43911004 0.06221566 1.1135762  0.7314703
 0.09494781 0.10225715 1.1678764 ]",[0.05597272 0.07724801 0.67485785 ... 0.05261185 0.0526129  0.05262678],3,"(3, '0.058*""charact"" + 0.042*""fight"" + 0.039*""smash"" + 0.034*""golf"" + 0.030*""punch"" + 0.026*""star"" + 0.024*""fox"" + 0.021*""mele"" + 0.018*""fighter"" + 0.015*""shot""')"
15,"[0.09300268 0.87512755 0.0641213  0.1033945  3.0156898  0.10292376
 0.49916112 0.27265325 0.43911004 0.06221566 1.1135762  0.7314703
 0.09494781 0.10225715 1.1678764 ]",[0.05597272 0.07724801 0.67485785 ... 0.05261185 0.0526129  0.05262678],4,"(4, '0.047*""play"" + 0.033*""like"" + 0.029*""get"" + 0.027*""fun"" + 0.019*""realli"" + 0.017*""love"" + 0.017*""one"" + 0.017*""time"" + 0.015*""good"" + 0.013*""great""')"
15,"[0.09300268 0.87512755 0.0641213  0.1033945  3.0156898  0.10292376
 0.49916112 0.27265325 0.43911004 0.06221566 1.1135762  0.7314703
 0.09494781 0.10225715 1.1678764 ]",[0.05597272 0.07724801 0.67485785 ... 0.05261185 0.0526129  0.05262678],5,"(5, '0.159*""zelda"" + 0.102*""link"" + 0.059*""dungeon"" + 0.028*""sword"" + 0.025*""past"" + 0.023*""legend"" + 0.021*""time"" + 0.020*""item"" + 0.019*""world"" + 0.018*""ocarina""')"
15,"[0.09300268 0.87512755 0.0641213  0.1033945  3.0156898  0.10292376
 0.49916112 0.27265325 0.43911004 0.06221566 1.1135762  0.7314703
 0.09494781 0.10225715 1.1678764 ]",[0.05597272 0.07724801 0.67485785 ... 0.05261185 0.0526129  0.05262678],6,"(6, '0.052*""player"" + 0.038*""mode"" + 0.021*""unlock"" + 0.021*""kart"" + 0.018*""charact"" + 0.017*""race"" + 0.017*""track"" + 0.017*""remot"" + 0.015*""multiplay"" + 0.015*""play""')"
15,"[0.09300268 0.87512755 0.0641213  0.1033945  3.0156898  0.10292376
 0.49916112 0.27265325 0.43911004 0.06221566 1.1135762  0.7314703
 0.09494781 0.10225715 1.1678764 ]",[0.05597272 0.07724801 0.67485785 ... 0.05261185 0.0526129  0.05262678],7,"(7, '0.218*""mario"" + 0.078*""super"" + 0.036*""level"" + 0.028*""bros"" + 0.025*""luigi"" + 0.025*""world"" + 0.021*""star"" + 0.020*""galaxi"" + 0.018*""new"" + 0.015*""yoshi""')"
15,"[0.09300268 0.87512755 0.0641213  0.1033945  3.0156898  0.10292376
 0.49916112 0.27265325 0.43911004 0.06221566 1.1135762  0.7314703
 0.09494781 0.10225715 1.1678764 ]",[0.05597272 0.07724801 0.67485785 ... 0.05261185 0.0526129  0.05262678],8,"(8, '0.027*""world"" + 0.022*""feel"" + 0.018*""3d"" + 0.016*""new"" + 0.013*""design"" + 0.011*""brave"" + 0.009*""return"" + 0.008*""much"" + 0.008*""experi"" + 0.008*""first""')"
15,"[0.09300268 0.87512755 0.0641213  0.1033945  3.0156898  0.10292376
 0.49916112 0.27265325 0.43911004 0.06221566 1.1135762  0.7314703
 0.09494781 0.10225715 1.1678764 ]",[0.05597272 0.07724801 0.67485785 ... 0.05261185 0.0526129  0.05262678],9,"(9, '0.098*""quot"" + 0.090*""music"" + 0.060*""song"" + 0.058*""diddi"" + 0.046*""con"" + 0.040*""dixi"" + 0.039*""pros"" + 0.031*""sound"" + 0.020*""graphic"" + 0.019*""celebr""')"
15,"[0.09300268 0.87512755 0.0641213  0.1033945  3.0156898  0.10292376
 0.49916112 0.27265325 0.43911004 0.06221566 1.1135762  0.7314703
 0.09494781 0.10225715 1.1678764 ]",[0.05597272 0.07724801 0.67485785 ... 0.05261185 0.0526129  0.05262678],10,"(10, '0.021*""use"" + 0.017*""level"" + 0.012*""get"" + 0.011*""time"" + 0.010*""kirbi"" + 0.010*""also"" + 0.009*""make"" + 0.009*""one"" + 0.009*""enemi"" + 0.008*""like""')"
15,"[0.09300268 0.87512755 0.0641213  0.1033945  3.0156898  0.10292376
 0.49916112 0.27265325 0.43911004 0.06221566 1.1135762  0.7314703
 0.09494781 0.10225715 1.1678764 ]",[0.05597272 0.07724801 0.67485785 ... 0.05261185 0.0526129  0.05262678],11,"(11, '0.028*""ds"" + 0.027*""3ds"" + 0.024*""nintendo"" + 0.022*""origin"" + 0.018*""system"" + 0.017*""screen"" + 0.015*""version"" + 0.011*""releas"" + 0.011*""advanc"" + 0.010*""use""')"
15,"[0.09300268 0.87512755 0.0641213  0.1033945  3.0156898  0.10292376
 0.49916112 0.27265325 0.43911004 0.06221566 1.1135762  0.7314703
 0.09494781 0.10225715 1.1678764 ]",[0.05597272 0.07724801 0.67485785 ... 0.05261185 0.0526129  0.05262678],12,"(12, '0.196*""pokemon"" + 0.041*""battl"" + 0.038*""new"" + 0.025*""sticker"" + 0.020*""trainer"" + 0.019*""white"" + 0.018*""trade"" + 0.017*""black"" + 0.015*""red"" + 0.015*""version""')"
15,"[0.09300268 0.87512755 0.0641213  0.1033945  3.0156898  0.10292376
 0.49916112 0.27265325 0.43911004 0.06221566 1.1135762  0.7314703
 0.09494781 0.10225715 1.1678764 ]",[0.05597272 0.07724801 0.67485785 ... 0.05261185 0.0526129  0.05262678],13,"(13, '0.128*""metroid"" + 0.058*""prime"" + 0.038*""samus"" + 0.021*""mission"" + 0.020*""planet"" + 0.020*""weapon"" + 0.018*""dark"" + 0.016*""super"" + 0.014*""boss"" + 0.012*""space""')"
15,"[0.09300268 0.87512755 0.0641213  0.1033945  3.0156898  0.10292376
 0.49916112 0.27265325 0.43911004 0.06221566 1.1135762  0.7314703
 0.09494781 0.10225715 1.1678764 ]",[0.05597272 0.07724801 0.67485785 ... 0.05261185 0.0526129  0.05262678],14,"(14, '0.079*""wii"" + 0.040*""control"" + 0.033*""best"" + 0.032*""great"" + 0.029*""graphic"" + 0.028*""one"" + 0.027*""nintendo"" + 0.016*""play"" + 0.014*""buy"" + 0.014*""gamecub""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],0,"(0, '0.106*""anim"" + 0.094*""cross"" + 0.083*""card"" + 0.072*""town"" + 0.058*""memori"" + 0.046*""fish"" + 0.043*""hous"" + 0.026*""danc"" + 0.021*""citi"" + 0.021*""bug""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],1,"(1, '0.019*""stori"" + 0.015*""charact"" + 0.008*""also"" + 0.008*""well"" + 0.008*""make"" + 0.007*""item"" + 0.007*""chang"" + 0.006*""howev"" + 0.006*""even"" + 0.006*""turn""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],2,"(2, '0.223*""kong"" + 0.165*""donkey"" + 0.110*""countri"" + 0.103*""level"" + 0.068*""dk"" + 0.025*""platform"" + 0.023*""banana"" + 0.015*""challeng"" + 0.014*""bonus"" + 0.013*""snes""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],3,"(3, '0.178*""puzzl"" + 0.047*""solv"" + 0.043*""age"" + 0.040*""brain"" + 0.039*""activ"" + 0.039*""train"" + 0.034*""sticker"" + 0.016*""word"" + 0.016*""relax"" + 0.015*""children""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],4,"(4, '0.081*""remot"" + 0.077*""parti"" + 0.068*""control"" + 0.067*""board"" + 0.056*""button"" + 0.053*""mini"" + 0.031*""minigam"" + 0.030*""use"" + 0.025*""pad"" + 0.016*""hand""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],5,"(5, '0.194*""zelda"" + 0.122*""link"" + 0.073*""dungeon"" + 0.033*""sword"" + 0.029*""past"" + 0.028*""legend"" + 0.025*""world"" + 0.022*""ocarina"" + 0.022*""time"" + 0.020*""item""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],6,"(6, '0.057*""player"" + 0.039*""mode"" + 0.023*""unlock"" + 0.022*""kart"" + 0.020*""charact"" + 0.018*""race"" + 0.018*""track"" + 0.015*""multiplay"" + 0.014*""default"" + 0.013*""onlin""')"
20,"[0.09316029 1.092914   0.04059531 0.15402861 0.1588247  0.1144108
 0.58511347 0.14466874 0.24776521 0.03455302 1.1367909  0.3355017
 0.09985068 0.09122939 0.25439775 0.09542111 1.0038778  0.08628706
 4.137238   0.7043179 ]",[0.0438617  0.05577439 0.36672193 ... 0.04183131 0.04183132 0.04183144],7,"(7, '0.095*""mario"" + 0.056*""luigi"" + 0.032*""yoshi"" + 0.029*""bowser"" + 0.026*""coin"" + 0.025*""peach"" + 0.025*""star"" + 0.024*""level"" + 0.020*""world"" + 0.019*""ghost""')"
